speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,n,cluster_1_p
11761,1090164242,GINGREY,PHIL,H,GA,M,R,11.0,voting,20060727,1942-07-10,1942,2006,64,109117610,0.0,10,0.0
11494,1090166304,KENNEDY,EDWARD,S,MA,M,D,,voting,20060803,1932-02-22,1932,2006,74,109114941,0.0,10,0.2
11640,1090166443,INOUYE,DANIEL,S,HI,M,D,,voting,20060803,1924-09-07,1924,2006,82,109116401,0.0,10,0.0
11959,1090166712,GRASSLEY,CHARLES,S,IA,M,R,,voting,20060803,1933-09-17,1933,2006,73,109119591,0.0,9,0.0
11746,1090167784,ROCKEFELLER,JOHN,S,WV,M,D,,voting,20060906,1937-06-18,1937,2006,69,109117461,0.0,9,0.0
11659,1090168222,BARTLETT,ROSCOE,H,MD,M,R,6.0,voting,20060907,1926-06-03,1926,2006,80,109116590,0.0,10,0.0
11388,1090168376,STEVENS,TED,S,AK,M,R,,voting,20060907,1923-11-18,1923,2006,83,109113881,0.0,10,0.1
11393,1090168394,BAYH,EVAN,S,IN,M,D,,voting,20060907,1955-12-26,1955,2006,51,109113931,0.0,10,0.0
11727,1090168409,LAUTENBERG,FRANK,S,NJ,M,D,,voting,20060907,1924-01-23,1924,2006,82,109117271,0.0,9,0.0
12053,1090168507,MIKULSKI,BARBARA,S,MD,F,D,,voting,20060907,1936-07-20,1936,2006,70,109120531,0.0,10,1.0
11830,1090168534,COLLINS,SUSAN,S,ME,F,R,,voting,20060907,1952-12-07,1952,2006,54,109118301,0.0,10,0.5
11639,1090168599,OBAMA,BARACK,S,IL,M,D,,voting,20060907,1961-08-04,1961,2006,45,109116391,0.0,9,0.0
11647,1090169233,LIEBERMAN,JOSEPH,S,CT,M,D,,voting,20060912,1942-02-24,1942,2006,64,109116471,0.0,10,0.0
11649,1090169714,NELSON,BEN,S,NE,M,D,,voting,20060913,1941-05-17,1941,2006,65,109116491,0.0,10,0.3
11643,1090169716,CONRAD,KENT,S,ND,M,D,,voting,20060913,1948-03-12,1948,2006,58,109116431,0.0,10,0.7
11465,1090169875,CLINTON,HILLARY,S,NY,F,D,,voting,20060913,1947-10-26,1947,2006,59,109114651,0.0,10,0.0
11830,1090169877,COLLINS,SUSAN,S,ME,F,R,,voting,20060913,1952-12-07,1952,2006,54,109118301,0.0,10,0.0
12114,1090170426,RUPPERSBERGER,C.,H,MD,M,D,2.0,voting,20060913,1946-01-31,1946,2006,60,109121140,0.0,10,0.0
11992,1090170465,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20060913,1950-01-12,1950,2006,56,109119920,0.0,10,0.0
11877,1090170645,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20060913,1950-12-23,1950,2006,56,109118770,0.0,10,0.0
11299,1090170690,FRIST,WILLIAM,S,TN,M,R,,voting,20060914,1952-02-22,1952,2006,54,109112991,0.0,9,0.0
11353,1090170851,COLEMAN,NORM,S,MN,M,R,,voting,20060914,1949-08-17,1949,2006,57,109113531,0.0,10,0.0
12096,1090171044,REID,HARRY,S,NV,M,D,,voting,20060914,1939-12-02,1939,2006,67,109120961,0.0,10,0.0
11959,1090171054,GRASSLEY,CHARLES,S,IA,M,R,,voting,20060914,1933-09-17,1933,2006,73,109119591,0.0,9,0.0
11972,1090171124,HASTINGS,ALCEE,H,FL,M,D,23.0,voting,20060914,1936-09-05,1936,2006,70,109119720,0.0,10,0.0
12119,1090171306,SANCHEZ,LORETTA,H,CA,F,D,47.0,voting,20060914,1960-01-07,1960,2006,46,109121190,0.0,9,0.0
11983,1090171345,HOYER,STENY,H,MD,M,D,5.0,voting,20060914,1939-06-14,1939,2006,67,109119830,0.0,9,0.0
11992,1090171349,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20060914,1950-01-12,1950,2006,56,109119920,0.0,9,1.0
11594,1090171365,ORTIZ,SOLOMON,H,TX,M,D,27.0,voting,20060914,1937-06-03,1937,2006,69,109115940,0.0,9,0.0
12104,1090171372,ROGERS,MIKE,H,AL,M,R,3.0,voting,20060914,1958-07-16,1958,2006,48,109121040,0.0,9,0.1111111111111111
11705,1090171385,REYES,SILVESTRE,H,TX,M,D,16.0,voting,20060914,1944-11-10,1944,2006,62,109117050,0.0,9,0.0
11959,1090171742,GRASSLEY,CHARLES,S,IA,M,R,,voting,20060915,1933-09-17,1933,2006,73,109119591,0.0,9,0.1111111111111111
11417,1090171888,GREGG,JUDD,S,NH,M,R,,voting,20060919,1947-02-14,1947,2006,59,109114171,0.0,9,0.0
11992,1090172165,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20060919,1950-01-12,1950,2006,56,109119920,0.0,9,0.2222222222222222
12044,1090172333,MCDERMOTT,JIM,H,WA,M,D,7.0,voting,20060919,1936-12-28,1936,2006,70,109120440,0.0,18,0.9444444444444444
11841,1090172478,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20060920,1946-12-24,1946,2006,60,109118411,0.0,10,0.1
11356,1090172633,CRAIG,LARRY,S,ID,M,R,,voting,20060920,1945-07-20,1945,2006,61,109113561,0.0,9,0.0
11609,1090173014,SPRATT,JOHN,H,SC,M,D,5.0,voting,20060920,1942-11-01,1942,2006,64,109116090,0.0,10,0.0
11551,1090173212,DELAHUNT,WILLIAM,H,MA,M,D,10.0,voting,20060920,1941-07-18,1941,2006,65,109115510,0.0,9,0.0
11747,1090173346,UDALL,MARK,H,CO,M,D,2.0,voting,20060921,1950-07-18,1950,2006,56,109117470,0.0,10,0.0
11583,1090173669,MEEK,KENDRICK,H,FL,M,D,17.0,voting,20060921,1966-09-06,1966,2006,40,109115830,0.0,30,0.0
11643,1090173723,CONRAD,KENT,S,ND,M,D,,voting,20060921,1948-03-12,1948,2006,58,109116431,0.0,10,0.8
11643,1090173728,CONRAD,KENT,S,ND,M,D,,voting,20060921,1948-03-12,1948,2006,58,109116431,0.0,10,0.6
11646,1090173746,KYL,JON,S,AZ,M,R,,voting,20060921,1942-04-25,1942,2006,64,109116461,0.0,10,0.0
11438,1090174733,OSBORNE,THOMAS,H,NE,M,R,3.0,voting,20060925,1937-02-23,1937,2006,69,109114380,0.0,9,0.3333333333333333
12170,1090174746,WATERS,MAXINE,H,CA,F,D,35.0,voting,20060925,1938-08-15,1938,2006,68,109121700,0.0,10,0.0
11945,1090174754,FOXX,VIRGINIA,H,NC,F,R,5.0,voting,20060925,1943-06-29,1943,2006,63,109119450,0.0,9,0.0
11417,1090174867,GREGG,JUDD,S,NH,M,R,,voting,20060926,1947-02-14,1947,2006,59,109114171,0.0,10,0.0
11977,1090175510,HIGGINS,BRIAN,H,NY,M,D,27.0,voting,20060926,1959-10-06,1959,2006,47,109119770,0.0,9,0.0
11747,1090175693,UDALL,MARK,H,CO,M,D,2.0,voting,20060926,1950-07-18,1950,2006,56,109117470,0.0,10,0.5
11763,1090175695,HALL,RALPH,H,TX,M,R,4.0,voting,20060926,1923-05-03,1923,2006,83,109117630,0.0,10,0.0
11726,1090176080,KERRY,JOHN,S,MA,M,D,,voting,20060927,1943-12-11,1943,2006,63,109117261,0.0,9,0.2222222222222222
11765,1090176383,HOLT,RUSH,H,NJ,M,D,12.0,voting,20060927,1948-10-15,1948,2006,58,109117650,0.0,10,0.1
11441,1090176570,OXLEY,MICHAEL,H,OH,M,R,4.0,voting,20060927,1944-02-11,1944,2006,62,109114410,0.0,9,0.1111111111111111
11463,1090176650,CANNON,CHRISTOPHER,H,UT,M,R,3.0,voting,20060927,1950-10-20,1950,2006,56,109114630,0.0,9,0.1111111111111111
11592,1090176872,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,20060927,1934-09-10,1934,2006,72,109115920,0.0,10,0.0
11398,1090177181,BOND,CHRISTOPHER,S,MO,M,R,,voting,20060928,1939-03-06,1939,2006,67,109113981,0.0,10,0.0
11388,1090177658,STEVENS,TED,S,AK,M,R,,voting,20060928,1923-11-18,1923,2006,83,109113881,0.0,10,0.1
11881,1090178156,CAPITO,SHELLEY,H,WV,F,R,2.0,voting,20060928,1953-11-26,1953,2006,53,109118810,0.0,9,0.1111111111111111
11597,1090178166,PUTNAM,ADAM,H,FL,M,R,12.0,voting,20060928,1974-07-31,1974,2006,32,109115970,0.0,18,0.0
12170,1090178253,WATERS,MAXINE,H,CA,F,D,35.0,voting,20060928,1938-08-15,1938,2006,68,109121700,0.0,9,0.0
11903,1090178258,CONYERS,JOHN,H,MI,M,D,14.0,voting,20060928,1929-05-16,1929,2006,77,109119030,0.0,10,0.0
11920,1090178276,DENT,CHARLES,H,PA,M,R,15.0,voting,20060928,1960-05-24,1960,2006,46,109119200,0.0,9,0.2222222222222222
11557,1090178299,ETHERIDGE,BOB,H,NC,M,D,2.0,voting,20060928,1941-08-07,1941,2006,65,109115570,0.0,9,0.0
11700,1090178304,PAUL,RONALD,H,TX,M,R,14.0,voting,20060928,1935-08-20,1935,2006,71,109117000,0.0,9,0.0
11422,1090178961,HEFLEY,JOEL,H,CO,M,R,5.0,voting,20060929,1935-04-18,1935,2006,71,109114220,0.0,10,0.1
12024,1090179257,LOBIONDO,FRANK,H,NJ,M,R,2.0,voting,20060929,1946-05-12,1946,2006,60,109120240,0.0,9,0.0
11494,1090179443,KENNEDY,EDWARD,S,MA,M,D,,voting,20060929,1932-02-22,1932,2006,74,109114941,0.0,9,0.0
11643,1090179538,CONRAD,KENT,S,ND,M,D,,voting,20060929,1948-03-12,1948,2006,58,109116431,0.0,10,0.6
11646,1090179612,KYL,JON,S,AZ,M,R,,voting,20060929,1942-04-25,1942,2006,64,109116461,0.0,10,0.1
11811,1090179882,CANTWELL,MARIA,S,WA,F,D,,voting,20060929,1958-10-13,1958,2006,48,109118111,0.0,10,0.0
11297,1090180123,DEWINE,MICHAEL,S,OH,M,R,,voting,20060929,1947-01-05,1947,2006,59,109112971,0.0,9,0.0
11907,1090180134,CRAPO,MICHAEL,S,ID,M,R,,voting,20060929,1951-05-20,1951,2006,55,109119071,0.0,9,0.1111111111111111
11694,1090180962,LUNGREN,DANIEL,H,CA,M,R,3.0,voting,20061114,1946-09-22,1946,2006,60,109116940,0.0,10,0.0
11643,1090181060,CONRAD,KENT,S,ND,M,D,,voting,20061114,1948-03-12,1948,2006,58,109116431,0.0,10,0.6
12018,1090181122,LEAHY,PATRICK,S,VT,M,D,,voting,20061114,1940-03-31,1940,2006,66,109120181,0.0,10,0.2
11412,1090181124,FEINGOLD,RUSSELL,S,WI,M,D,,voting,20061114,1953-03-02,1953,2006,53,109114121,0.0,9,0.1111111111111111
11643,1090181674,CONRAD,KENT,S,ND,M,D,,voting,20061115,1948-03-12,1948,2006,58,109116431,0.0,10,0.8
11643,1090181679,CONRAD,KENT,S,ND,M,D,,voting,20061115,1948-03-12,1948,2006,58,109116431,0.0,10,0.6
11648,1090181979,LUGAR,RICHARD,S,IN,M,R,,voting,20061116,1932-04-04,1932,2006,74,109116481,0.0,9,0.0
11643,1090182674,CONRAD,KENT,S,ND,M,D,,voting,20061205,1948-03-12,1948,2006,58,109116431,0.0,10,0.7
11649,1090182741,NELSON,BEN,S,NE,M,D,,voting,20061205,1941-05-17,1941,2006,65,109116491,0.0,10,0.6
11297,1090182798,DEWINE,MICHAEL,S,OH,M,R,,voting,20061205,1947-01-05,1947,2006,59,109112971,0.0,10,0.0
11833,1090182842,ENZI,MICHAEL,S,WY,M,R,,voting,20061205,1944-02-01,1944,2006,62,109118331,0.0,10,0.0
11494,1090182901,KENNEDY,EDWARD,S,MA,M,D,,voting,20061205,1932-02-22,1932,2006,74,109114941,0.0,10,0.0
11664,1090183081,BIGGERT,JUDY,H,IL,F,R,13.0,voting,20061206,1937-08-15,1937,2006,69,109116640,0.0,9,0.0
11441,1090183094,OXLEY,MICHAEL,H,OH,M,R,4.0,voting,20061206,1944-02-11,1944,2006,62,109114410,0.0,9,0.1111111111111111
11854,1090183245,BARTON,JOE,H,TX,M,R,6.0,voting,20061206,1949-09-15,1949,2006,57,109118540,0.0,9,0.0
11714,1090183277,STEARNS,CLIFFORD,H,FL,M,R,6.0,voting,20061206,1941-04-16,1941,2006,65,109117140,0.0,9,1.0
12144,1090183593,SMITH,CHRISTOPHER,H,NJ,M,R,4.0,voting,20061206,1953-03-04,1953,2006,53,109121440,0.0,10,0.0
11832,1090183986,DURBIN,RICHARD,S,IL,M,D,,voting,20061206,1944-11-21,1944,2006,62,109118321,0.0,10,0.0
12096,1090184439,REID,HARRY,S,NV,M,D,,voting,20061207,1939-12-02,1939,2006,67,109120961,0.0,10,0.0
11874,1090184932,BROWN,CORRINE,H,FL,F,D,3.0,voting,20061208,1946-11-11,1946,2006,60,109118740,0.0,10,0.0
11779,1090185562,RAHALL,NICK,H,WV,M,D,3.0,voting,20061208,1949-05-20,1949,2006,57,109117790,0.0,10,0.0
11757,1090185887,COBURN,THOMAS,S,OK,M,R,,voting,20061208,1948-03-14,1948,2006,58,109117571,0.0,10,0.0
12018,1090186205,LEAHY,PATRICK,S,VT,M,D,,voting,20061208,1940-03-31,1940,2006,66,109120181,0.0,10,0.1
11816,1090186252,FEINSTEIN,DIANNE,S,CA,F,D,,voting,20061208,1933-06-22,1933,2006,73,109118161,0.0,9,0.1111111111111111
11385,1090186253,SMITH,GORDON,S,OR,M,R,,voting,20061208,1952-05-25,1952,2006,54,109113851,0.0,10,0.0
11385,1090186257,SMITH,GORDON,S,OR,M,R,,voting,20061208,1952-05-25,1952,2006,54,109113851,0.0,10,0.0
11726,1100000547,KERRY,JOHN,S,MA,M,D,,voting,20070104,1943-12-11,1943,2007,64,110117261,0.0,9,0.1111111111111111
11992,1100001645,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20070109,1950-01-12,1950,2007,57,110119920,0.0,9,0.0
11658,1100001692,BACA,JOE,H,CA,M,D,43.0,voting,20070109,1947-01-23,1947,2007,60,110116580,0.0,9,0.0
11963,1100003281,GREEN,GENE,H,TX,M,D,29.0,voting,20070111,1947-10-17,1947,2007,60,110119630,0.0,9,0.0
12034,1100004141,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070112,1946-02-19,1946,2007,61,110120340,0.0,9,0.0
11535,1100004580,BIDEN,JOSEPH,S,DE,M,D,,voting,20070116,1942-11-20,1942,2007,65,110115351,0.0,9,0.0
12018,1100004944,LEAHY,PATRICK,S,VT,M,D,,voting,20070117,1940-03-31,1940,2007,67,110120181,0.0,9,0.1111111111111111
12091,1100005591,PRICE,TOM,H,GA,M,R,6.0,voting,20070117,1954-10-08,1954,2007,53,110120910,0.0,9,1.0
11631,1100005683,INSLEE,JAY,H,WA,M,D,1.0,voting,20070117,1951-02-09,1951,2007,56,110116310,0.0,10,0.0
11833,1100006514,ENZI,MICHAEL,S,WY,M,R,,voting,20070118,1944-02-01,1944,2007,63,110118331,0.0,10,0.0
11410,1100006527,DORGAN,BYRON,S,ND,M,D,,voting,20070118,1942-05-14,1942,2007,65,110114101,0.0,9,0.1111111111111111
11642,1100006866,BINGAMAN,JEFF,S,NM,M,D,,voting,20070122,1943-10-03,1943,2007,64,110116421,0.0,9,0.0
11641,1100007695,AKAKA,DANIEL,S,HI,M,D,,voting,20070123,1924-09-11,1924,2007,83,110116411,0.0,9,0.0
12053,1100009013,MIKULSKI,BARBARA,S,MD,F,D,,voting,20070126,1936-07-20,1936,2007,71,110120531,0.0,10,0.0
12039,1100009675,MCCAIN,JOHN,S,AZ,M,R,,voting,20070130,1936-08-29,1936,2007,71,110120391,0.0,9,0.0
12053,1100011921,MIKULSKI,BARBARA,S,MD,F,D,,voting,20070131,1936-07-20,1936,2007,71,110120531,0.0,10,0.0
11409,1100012151,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070131,1944-05-27,1944,2007,63,110114091,0.0,10,0.0
12006,1100013089,KING,STEVE,H,IA,M,R,5.0,voting,20070205,1949-05-28,1949,2007,58,110120060,0.0,9,0.0
11829,1100013731,COCHRAN,THAD,S,MS,M,R,,voting,20070207,1937-12-07,1937,2007,70,110118291,0.0,9,0.0
12039,1100013773,MCCAIN,JOHN,S,AZ,M,R,,voting,20070207,1936-08-29,1936,2007,71,110120391,0.0,9,0.2222222222222222
11816,1100016595,FEINSTEIN,DIANNE,S,CA,F,D,,voting,20070214,1933-06-22,1933,2007,74,110118161,0.0,9,1.0
11639,1100016606,OBAMA,BARACK,S,IL,M,D,,voting,20070214,1961-08-04,1961,2007,46,110116391,0.0,9,0.0
11727,1100017249,LAUTENBERG,FRANK,S,NJ,M,D,,voting,20070215,1924-01-23,1924,2007,83,110117271,0.0,10,0.0
11353,1100017260,COLEMAN,NORM,S,MN,M,R,,voting,20070215,1949-08-17,1949,2007,58,110113531,0.0,10,0.0
11893,1100017839,CLARKE,YVETTE,H,NY,F,D,11.0,voting,20070215,1964-11-21,1964,2007,43,110118930,0.0,9,0.8888888888888888
12103,1100018253,ROGERS,HAROLD,H,KY,M,R,5.0,voting,20070216,1937-12-31,1937,2007,70,110121030,0.0,10,0.0
11666,1100018269,BONO MACK,MARY,H,CA,F,R,45.0,voting,20070216,1961-10-24,1961,2007,46,110116660,0.0,9,0.1111111111111111
11615,1100018273,TIAHRT,TODD,H,KS,M,R,4.0,voting,20070216,1951-06-15,1951,2007,56,110116150,0.0,9,0.1111111111111111
11680,1100019285,FRANK,BARNEY,H,MA,M,D,4.0,voting,20070228,1940-03-31,1940,2007,67,110116800,0.0,19,0.1052631578947368
12144,1100019935,SMITH,CHRISTOPHER,H,NJ,M,R,4.0,voting,20070301,1953-03-04,1953,2007,54,110121440,0.0,10,0.0
12004,1100019958,KIND,RON,H,WI,M,D,3.0,voting,20070301,1963-03-16,1963,2007,44,110120040,0.0,9,0.0
11395,1100020200,BENNETT,ROBERT,S,UT,M,R,,voting,20070301,1933-09-18,1933,2007,74,110113951,0.0,10,0.0
11787,1100021180,WOLF,FRANK,H,VA,M,R,10.0,voting,20070306,1939-01-30,1939,2007,68,110117870,0.0,10,0.1
11751,1100021955,BISHOP,TIMOTHY,H,NY,M,D,1.0,voting,20070307,1950-06-01,1950,2007,57,110117510,0.0,10,0.0
11465,1100022527,CLINTON,HILLARY,S,NY,F,D,,voting,20070307,1947-10-26,1947,2007,60,110114651,0.0,10,0.0
11741,1100022528,HARKIN,THOMAS,S,IA,M,D,,voting,20070307,1939-11-19,1939,2007,68,110117411,0.0,10,0.0
11817,1100022546,HATCH,ORRIN,S,UT,M,R,,voting,20070307,1934-03-22,1934,2007,73,110118171,0.0,10,0.0
11610,1100023420,STUPAK,BART,H,MI,M,D,1.0,voting,20070309,1952-02-29,1952,2007,55,110116100,0.0,10,0.0
11701,1100023942,PENCE,MIKE,H,IN,M,R,6.0,voting,20070313,1959-06-07,1959,2007,48,110117010,0.0,9,0.1111111111111111
11817,1100024626,HATCH,ORRIN,S,UT,M,R,,voting,20070314,1934-03-22,1934,2007,73,110118171,0.0,10,0.0
11470,1100025240,DAVIS,THOMAS,H,VA,M,R,11.0,voting,20070315,1949-01-05,1949,2007,58,110114700,0.0,9,0.1111111111111111
11833,1100025587,ENZI,MICHAEL,S,WY,M,R,,voting,20070315,1944-02-01,1944,2007,63,110118331,0.0,9,0.2222222222222222
11650,1100027542,SNOWE,OLYMPIA,S,ME,F,R,,voting,20070321,1947-02-21,1947,2007,60,110116501,0.0,19,0.1052631578947368
11811,1100027543,CANTWELL,MARIA,S,WA,F,D,,voting,20070321,1958-10-13,1958,2007,49,110118111,0.0,9,0.1111111111111111
11563,1100027847,HARE,PHIL,H,IL,M,D,17.0,voting,20070321,1949-02-21,1949,2007,58,110115630,0.0,10,0.1
12021,1100027873,LEVIN,SANDER,H,MI,M,D,12.0,voting,20070321,1931-09-06,1931,2007,76,110120210,0.0,9,0.1111111111111111
11829,1100030306,COCHRAN,THAD,S,MS,M,R,,voting,20070326,1937-12-07,1937,2007,70,110118291,0.0,9,0.0
11643,1100030742,CONRAD,KENT,S,ND,M,D,,voting,20070327,1948-03-12,1948,2007,59,110116431,0.0,9,0.6666666666666666
11757,1100030979,COBURN,THOMAS,S,OK,M,R,,voting,20070327,1948-03-14,1948,2007,59,110117571,0.0,10,0.0
11992,1100031226,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20070327,1950-01-12,1950,2007,57,110119920,0.0,9,0.1111111111111111
12150,1100031276,THOMPSON,BENNIE,H,MS,M,D,2.0,voting,20070327,1948-01-28,1948,2007,59,110121500,0.0,9,0.2222222222222222
11645,1100034206,KOHL,HERBERT,S,WI,M,D,,voting,20070411,1935-02-07,1935,2007,72,110116451,0.0,9,0.1111111111111111
12018,1100034384,LEAHY,PATRICK,S,VT,M,D,,voting,20070412,1940-03-31,1940,2007,67,110120181,0.0,10,0.1
11936,1100034697,FARR,SAM,H,CA,M,D,17.0,voting,20070416,1941-07-04,1941,2007,66,110119360,0.0,9,0.0
11825,1100035132,WHITEHOUSE,SHELDON,S,RI,M,D,,voting,20070417,1955-10-20,1955,2007,52,110118251,0.0,9,0.1111111111111111
11959,1100035883,GRASSLEY,CHARLES,S,IA,M,R,,voting,20070418,1933-09-17,1933,2007,74,110119591,0.0,9,0.0
12059,1100035957,MURKOWSKI,LISA,S,AK,F,R,,voting,20070418,1957-05-22,1957,2007,50,110120591,0.0,19,0.0526315789473684
11504,1100038156,MCNULTY,MICHAEL,H,NY,M,D,21.0,voting,20070423,1947-09-16,1947,2007,60,110115040,0.0,10,0.1
11726,1100038572,KERRY,JOHN,S,MA,M,D,,voting,20070424,1943-12-11,1943,2007,64,110117261,0.0,18,0.1111111111111111
11690,1100039051,KUCINICH,DENNIS,H,OH,M,D,10.0,voting,20070424,1946-10-08,1946,2007,61,110116900,0.0,18,0.0
11992,1100039622,JACKSON LEE,SHEILA,H,TX,F,D,18.0,voting,20070425,1950-01-12,1950,2007,57,110119920,0.0,10,0.0
11494,1100040703,KENNEDY,EDWARD,S,MA,M,D,,voting,20070430,1932-02-22,1932,2007,75,110114941,0.0,19,0.0526315789473684
11833,1100040706,ENZI,MICHAEL,S,WY,M,R,,voting,20070430,1944-02-01,1944,2007,63,110118331,0.0,10,0.0
11838,1100040829,REED,JOHN,S,RI,M,D,,voting,20070501,1949-11-12,1949,2007,58,110118381,0.0,9,0.0
11832,1100040864,DURBIN,RICHARD,S,IL,M,D,,voting,20070501,1944-11-21,1944,2007,63,110118321,0.0,19,0.0
11817,1100040895,HATCH,ORRIN,S,UT,M,R,,voting,20070501,1934-03-22,1934,2007,73,110118171,0.0,9,0.1111111111111111
12062,1100041480,MURRAY,PATTY,S,WA,F,D,,voting,20070502,1950-10-11,1950,2007,57,110120621,0.0,9,0.3333333333333333
11409,1100041545,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070502,1944-05-27,1944,2007,63,110114091,0.0,9,0.1111111111111111
11417,1100041583,GREGG,JUDD,S,NH,M,R,,voting,20070502,1947-02-14,1947,2007,60,110114171,0.0,20,0.05
11833,1100041637,ENZI,MICHAEL,S,WY,M,R,,voting,20070502,1944-02-01,1944,2007,63,110118331,0.0,9,0.1111111111111111
11696,1100042889,MANZULLO,DONALD,H,IL,M,R,16.0,voting,20070503,1944-03-24,1944,2007,63,110116960,0.0,10,0.0
11410,1100043100,DORGAN,BYRON,S,ND,M,D,,voting,20070503,1942-05-14,1942,2007,65,110114101,0.0,19,0.0526315789473684
12053,1100043121,MIKULSKI,BARBARA,S,MD,F,D,,voting,20070503,1936-07-20,1936,2007,71,110120531,0.0,9,0.1111111111111111
11417,1100043125,GREGG,JUDD,S,NH,M,R,,voting,20070503,1947-02-14,1947,2007,60,110114171,0.0,10,0.0
11833,1100043148,ENZI,MICHAEL,S,WY,M,R,,voting,20070503,1944-02-01,1944,2007,63,110118331,0.0,10,0.2
11832,1100043185,DURBIN,RICHARD,S,IL,M,D,,voting,20070503,1944-11-21,1944,2007,63,110118321,0.0,9,0.2222222222222222
11356,1100043195,CRAIG,LARRY,S,ID,M,R,,voting,20070503,1945-07-20,1945,2007,62,110113561,0.0,9,0.0
11417,1100043479,GREGG,JUDD,S,NH,M,R,,voting,20070507,1947-02-14,1947,2007,60,110114171,0.0,20,0.05
11746,1100044455,ROCKEFELLER,JOHN,S,WV,M,D,,voting,20070508,1937-06-18,1937,2007,70,110117461,0.0,9,0.1111111111111111
11494,1100044657,KENNEDY,EDWARD,S,MA,M,D,,voting,20070509,1932-02-22,1932,2007,75,110114941,0.0,9,0.0
11920,1100045707,DENT,CHARLES,H,PA,M,R,15.0,voting,20070509,1960-05-24,1960,2007,47,110119200,0.0,10,0.0
12034,1100045713,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070509,1946-02-19,1946,2007,61,110120340,0.0,9,0.2222222222222222
12034,1100045720,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070509,1946-02-19,1946,2007,61,110120340,0.0,10,0.0
11832,1100045923,DURBIN,RICHARD,S,IL,M,D,,voting,20070510,1944-11-21,1944,2007,63,110118321,0.0,9,0.0
11780,1100046540,ROGERS,MIKE,H,MI,M,R,8.0,voting,20070510,1963-06-02,1963,2007,44,110117800,0.0,9,0.0
11635,1100047362,WEINER,ANTHONY,H,NY,M,D,9.0,voting,20070515,1964-09-04,1964,2007,43,110116350,0.0,10,0.0
11461,1100047454,BOYDA,NANCY,H,KS,F,D,2.0,voting,20070515,1955-08-02,1955,2007,52,110114610,0.0,9,0.1111111111111111
11877,1100047679,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20070515,1950-12-23,1950,2007,57,110118770,0.0,9,0.0
11835,1100048050,INHOFE,JAMES,S,OK,M,R,,voting,20070515,1934-11-17,1934,2007,73,110118351,0.0,10,0.3
11409,1100049512,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070517,1944-05-27,1944,2007,63,110114091,0.0,9,0.1111111111111111
11639,1100051965,OBAMA,BARACK,S,IL,M,D,,voting,20070523,1961-08-04,1961,2007,46,110116391,0.0,9,0.1111111111111111
11690,1100052151,KUCINICH,DENNIS,H,OH,M,D,10.0,voting,20070523,1946-10-08,1946,2007,61,110116900,0.0,18,1.0
11643,1100053127,CONRAD,KENT,S,ND,M,D,,voting,20070524,1948-03-12,1948,2007,59,110116431,0.0,9,0.7777777777777778
11535,1100053255,BIDEN,JOSEPH,S,DE,M,D,,voting,20070524,1942-11-20,1942,2007,65,110115351,0.0,9,0.1111111111111111
11641,1100053903,AKAKA,DANIEL,S,HI,M,D,,voting,20070525,1924-09-11,1924,2007,83,110116411,0.0,9,0.0
12061,1100054987,MURPHY,TIM,H,PA,M,R,18.0,voting,20070605,1952-09-11,1952,2007,55,110120610,0.0,9,0.0
12122,1100055225,SCHAKOWSKY,JANICE,H,IL,F,D,9.0,voting,20070606,1944-05-26,1944,2007,63,110121220,0.0,10,0.1
11831,1100055709,CORNYN,JOHN,S,TX,M,R,,voting,20070606,1952-02-02,1952,2007,55,110118311,0.0,10,0.0
11409,1100056293,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070606,1944-05-27,1944,2007,63,110114091,0.0,10,0.0
11711,1100056501,SCHMIDT,JEAN,H,OH,F,R,2.0,voting,20070607,1951-11-29,1951,2007,56,110117110,0.0,9,1.0
12128,1100057376,SCOTT,DAVID,H,GA,M,D,13.0,voting,20070611,1945-06-27,1945,2007,62,110121280,0.0,10,0.0
11533,1100058060,BEAN,MELISSA,H,IL,F,D,8.0,voting,20070612,1962-01-22,1962,2007,45,110115330,0.0,9,0.1111111111111111
11854,1100058062,BARTON,JOE,H,TX,M,R,6.0,voting,20070612,1949-09-15,1949,2007,58,110118540,0.0,10,0.1
11749,1100058453,BACHUS,SPENCER,H,AL,M,R,6.0,voting,20070612,1947-12-28,1947,2007,60,110117490,0.0,9,1.0
